Gene1,Gene2
CYP27A1,SIGLEC15
CYP27A1,SLC1A3
CYP27A1,SLC32A1
CYP27A1,SLC46A2
CYP27A1,SLC4A3
CYP27A1,SLC6A8
CYP27A1,SLC6A9
CYP27A1,SLCO5A1
CYP27A1,SOGA2
CYP27A1,STRIP2
CYP27A1,STX16-NPEPL1
CYP27A1,TAC3
CYP27A1,TIGD4
CYP27A1,TNS3
CYP27A1,TPD52L1
CYP27A1,TRIM74
CYP27A1,UCN
CYP27A1,VASN
CYP27A1,VEPH1
CYP27A1,VIT
CYP27A1,VNN3
CYP3A5,DLG5
CYP3A5,DNAH12
CYP3A5,DNAH7
CYP3A5,DNAJB13
CYP3A5,DNAJC1
CYP3A5,DNAJC28
CYP3A5,DNTT
CYP3A5,DOCK1
CYP3A5,DOCK5
CYP3A5,DTNA
CYP3A5,ECM1
CYP3A5,EGFL7
CYP3A5,EPHB1
CYP3A5,EPHB2
CYP3A5,EPHB4
CYP3A5,ESAM
CYP3A5,ESPL1
CYP3A5,EVC2
CYP3A5,FADS2
CYP3A5,FAM127C
CYP3A5,FAM212B-AS1
CYP3A5,FAM46B
CYP3A5,FBN1
CYP3A5,FCAR
CYP3A5,FFAR4
CYP3A5,FKBP9
CYP3A5,FXYD6
CYP3A5,GPR133
CYP3A5,GPR63
CYP3A5,GPX1
CYP3A5,GRIK4
CYP3A5,GRIN2C
CYP3A5,GRM7-AS1
CYP3A5,HBD
CYP3A5,HCAR1
CYP3A5,HCG20
CYP3A5,HCG25
CYP3A5,HCN3
CYP3A5,HHIP-AS1
CYP3A5,HSPG2
CYP3A5,IL17A
CYP3A5,IL27
CYP3A5,IQCD
CYP3A5,IQSEC2
CYP3A5,JADE3
CYP3A5,JAG2
CYP3A5,KCTD19
CYP3A5,KIAA1257
CYP3A5,KLHL14
CYP3A5,KRT5
CYP3A5,LIF
CYP3A5,LILRB5
CYP3A5,LINC00610
CYP3A5,LINC00671
CYP3A5,LINC00677
CYP3A5,LINC00937
CYP3A5,LINC00968
CYP3A5,LINC01036
CYP3A5,LONRF2
CYP3A5,LRFN4
CYP3A5,LRRC37A3
CYP3A5,LRRC3DN
CYP3A5,LRRC48
CYP3A5,LST1
CYP3A5,LURAP1
CYP3A5,MAK
CYP3A5,MAPK8IP2
CYP3A5,MFAP3L
CYP3A5,MMP14
CYP3A5,MMP9
CYP3A5,MPPED2
CYP3A5,MPRIP-AS1
CYP3A5,MYO7A
CYP3A5,NCS1
CYP3A5,NEURL1B
CYP3A5,NKD2
CYP3A5,NLGN3
CYP3A5,NODAL
CYP3A5,NPIPA7
CYP3A5,NPTX2
CYP3A5,NRG1
CYP3A5,NXN
CYP3A5,OXER1
CYP3A5,PADI2
CYP3A5,PAH
CYP3A5,PCDH1
CYP3A5,PDZD2
CYP3A5,PF4V1
CYP3A5,PKD1L1
CYP3A5,PNMT
CYP3A5,PPFIA4
CYP3A5,PRKAR2B
CYP3A5,PRKCDBP
CYP3A5,PTGR1
CYP3A5,PTPN14
CYP3A5,PTX3
CYP3A5,PVRL2
CYP3A5,RAB26
CYP3A5,RAB44
CYP3A5,RAPGEFL1
CYP3A5,RBMS3
CYP3A5,RBPMS2
CYP3A5,RCVRN
CYP3A5,RNF215
CYP3A5,RTEL1-TNFRSF6B
CYP3A5,RTN4RL1
CYP3A5,RUVBL1-AS1
CYP3A5,S1PR3
CYP3A5,SAT1
CYP3A5,SELP
CYP3A5,SEMA3C
CYP3A5,SERINC4
CYP3A5,SEZ6
CYP3A5,SGMS2
CYP3A5,SH3BGRL2
CYP3A5,SHROOM1
CYP3A5,SIGLEC12
CYP3A5,SIGLEC15
CYP3A5,SLC11A1
CYP3A5,SLC15A3
CYP3A5,SLC1A3
CYP3A5,SLC22A16
CYP3A5,SLC25A35
CYP3A5,SLC32A1
CYP3A5,SLC35F3
CYP3A5,SLC43A2
CYP3A5,SLC46A2
CYP3A5,SLC4A3
CYP3A5,SLC6A8
CYP3A5,SLC6A9
CYP3A5,SLCO5A1
CYP3A5,SMIM10
CYP3A5,SOGA2
CYP3A5,STON2
CYP3A5,STRIP2
CYP3A5,STX16-NPEPL1
CYP3A5,SYCE3
CYP3A5,TAC3
CYP3A5,THNSL2
CYP3A5,TIGD4
CYP3A5,TMEM105
CYP3A5,TMEM210
CYP3A5,TMEM40
CYP3A5,TMPRSS13
CYP3A5,TNFRSF17
CYP3A5,TNFRSF21
CYP3A5,TNS3
CYP3A5,TPD52L1
CYP3A5,TRIM58
CYP3A5,TRIM74
CYP3A5,TTC7B
CYP3A5,UCN
CYP3A5,VASN
CYP3A5,VEGFA
CYP3A5,VEPH1
CYP3A5,VIT
CYP3A5,VNN3
DGKG,HBA1
DGKG,HBD
DGKG,HBG1
DGKG,HBG2
DGKG,M1AP
DGKG,NRG1
DGKG,PVRL2
DGKG,VEPH1
DLG5,DNAH12
DLG5,DNAH7
DLG5,DNAJB13
DLG5,DNAJC28
DLG5,DNTT
DLG5,DOCK1
DLG5,DOCK5
DLG5,ECM1
DLG5,EGFL7
DLG5,EPHB1
DLG5,EPHB2
DLG5,EPHB4
DLG5,ESPL1
DLG5,EVC2
DLG5,FAM212B-AS1
DLG5,FBN1
DLG5,FCAR
DLG5,FKBP9
DLG5,FXYD6
DLG5,GPR63
DLG5,GRIK4
DLG5,GRIN2C
DLG5,HBD
DLG5,HCAR1
DLG5,HCG20
DLG5,HCN3
DLG5,HHIP-AS1
DLG5,HSPG2
DLG5,IL27
DLG5,IQCD
DLG5,IQSEC2
DLG5,JADE3
DLG5,JAG2
DLG5,KCTD19
DLG5,KIAA1257
DLG5,KLHL14
DLG5,KRT5
DLG5,LIF
DLG5,LILRB5
DLG5,LINC00610
DLG5,LINC00671
DLG5,LINC00937
DLG5,LINC01036
DLG5,LONRF2
DLG5,LRFN4
DLG5,LRRC37A3
DLG5,LRRC3DN
DLG5,LRRC48
DLG5,LURAP1
DLG5,MAK
DLG5,MAPK8IP2
DLG5,MFAP3L
DLG5,MMP14
DLG5,MMP9
DLG5,MPPED2
DLG5,MPRIP-AS1
DLG5,MYO7A
DLG5,NCS1
DLG5,NEURL1B
DLG5,NLGN3
DLG5,NODAL
DLG5,NPIPA7
DLG5,NRG1
DLG5,OXER1
DLG5,PADI2
DLG5,PAH
DLG5,PCDH1
DLG5,PDZD2
DLG5,PF4V1
DLG5,PKD1L1
DLG5,PNMT
DLG5,PPFIA4
DLG5,PRKAR2B
DLG5,PRKCDBP
DLG5,PTGR1
DLG5,PTX3
DLG5,PVRL2
DLG5,RAB26
DLG5,RAB44
DLG5,RAPGEFL1
DLG5,RBMS3
DLG5,RBPMS2
DLG5,RCVRN
DLG5,RNF215
DLG5,RTEL1-TNFRSF6B
DLG5,RTN4RL1
DLG5,RUVBL1-AS1
DLG5,S1PR3
DLG5,SELP
DLG5,SEMA3C
DLG5,SERINC4
DLG5,SEZ6
DLG5,SGMS2
DLG5,SIGLEC12
DLG5,SIGLEC15
DLG5,SLC1A3
DLG5,SLC32A1
DLG5,SLC46A2
DLG5,SLC4A3
DLG5,SLC6A8
DLG5,SLC6A9
DLG5,SLCO5A1
DLG5,SMIM10
DLG5,SOGA2
DLG5,STRIP2
DLG5,STX16-NPEPL1
DLG5,SYCE3
DLG5,TAC3
DLG5,THNSL2
DLG5,TIGD4
DLG5,TMEM105
DLG5,TMPRSS13
DLG5,TNS3
DLG5,TPD52L1
DLG5,TRIM74
DLG5,TTC7B
DLG5,UCN
DLG5,VASN
DLG5,VEPH1
DLG5,VIT
DLG5,VNN3
DNAH12,DNTT
DNAH12,DOCK1
DNAH12,DOCK5
DNAH12,EGFL7
DNAH12,EPHB1
DNAH12,EPHB2
DNAH12,EPHB4
DNAH12,ESPL1
DNAH12,FAM212B-AS1
DNAH12,FXYD6
DNAH12,GRIN2C
DNAH12,HBA1
DNAH12,HBD
DNAH12,HBG1
DNAH12,HBG2
DNAH12,HCG20
DNAH12,HHIP-AS1
DNAH12,HSPG2
DNAH12,IL27
DNAH12,JAG2
DNAH12,KRT5
DNAH12,LINC00610
DNAH12,LONRF2
DNAH12,LRRC37A3
DNAH12,LRRC3DN
DNAH12,LRRC48
DNAH12,M1AP
DNAH12,MAK
DNAH12,MAPK8IP2
DNAH12,MFAP3L
DNAH12,MMP14
DNAH12,MMP9
DNAH12,MPPED2
DNAH12,MPRIP-AS1
DNAH12,MYO7A
DNAH12,NCS1
DNAH12,NODAL
DNAH12,NPIPA7
DNAH12,NRG1
DNAH12,OXER1
DNAH12,PADI2
DNAH12,PAH
DNAH12,PF4V1
DNAH12,PKD1L1
DNAH12,PPFIA4
DNAH12,PTGR1
DNAH12,PTX3
DNAH12,PVRL2
DNAH12,RAB44
DNAH12,RBMS3
DNAH12,RBPMS2
DNAH12,RCVRN
DNAH12,RNF215
DNAH12,RTN4RL1
DNAH12,S1PR3
DNAH12,SELP
DNAH12,SEMA3C
DNAH12,SERINC4
DNAH12,SEZ6
DNAH12,SGMS2
DNAH12,SIGLEC15
DNAH12,SLC32A1
DNAH12,SLC46A2
DNAH12,SLC6A9
DNAH12,SOGA2
DNAH12,STRIP2
DNAH12,STX16-NPEPL1
DNAH12,SYCE3
DNAH12,TAC3
DNAH12,TIGD4
DNAH12,TNS3
DNAH12,TPD52L1
DNAH12,VASN
DNAH12,VEPH1
DNAH12,VIT
DNAH12,WLS
DNAH7,DNAJB13
DNAH7,DNAJC28
DNAH7,DNTT
DNAH7,ECM1
DNAH7,ESPL1
DNAH7,EVC2
DNAH7,FBN1
DNAH7,GRIK4
DNAH7,GRIN2C
DNAH7,HCG20
DNAH7,HHIP-AS1
DNAH7,HSPG2
DNAH7,IL27
DNAH7,IQCD
DNAH7,KCTD19
DNAH7,KLHL14
DNAH7,KRT5
DNAH7,LIF
DNAH7,LONRF2
DNAH7,LRFN4
DNAH7,LRRC3DN
DNAH7,LURAP1
DNAH7,MPRIP-AS1
DNAH7,MYO7A
DNAH7,NCS1
DNAH7,NLGN3
DNAH7,NODAL
DNAH7,NRG1
DNAH7,OXER1
DNAH7,PAH
DNAH7,PKD1L1
DNAH7,PPFIA4
DNAH7,PTGR1
DNAH7,PTX3
DNAH7,PVRL2
DNAH7,RAB44
DNAH7,RAPGEFL1
DNAH7,RBMS3
DNAH7,RCVRN
DNAH7,RNF215
DNAH7,RTN4RL1
DNAH7,SEMA3C
DNAH7,SEZ6
DNAH7,SIGLEC15
DNAH7,SLC1A3
DNAH7,SLC32A1
DNAH7,SLC46A2
DNAH7,SLC4A3
DNAH7,SLC6A9
DNAH7,SOGA2
DNAH7,STRIP2
DNAH7,STX16-NPEPL1
DNAH7,TAC3
DNAH7,TIGD4
DNAH7,TNS3
DNAH7,UCN
DNAH7,VASN
DNAH7,VEPH1
DNAH7,VNN3
DNAJB13,DNAJC28
DNAJB13,DNTT
DNAJB13,ECM1
DNAJB13,ESPL1
DNAJB13,EVC2
DNAJB13,FBN1
DNAJB13,FCAR
DNAJB13,FKBP9
DNAJB13,GPR63
DNAJB13,GRIK4
DNAJB13,GRIN2C
DNAJB13,HCAR1
DNAJB13,HCG20
DNAJB13,HCN3
DNAJB13,HHIP-AS1
DNAJB13,HSPG2
DNAJB13,IL27
DNAJB13,IQCD
DNAJB13,IQSEC2
DNAJB13,JADE3
DNAJB13,KCTD19
DNAJB13,KLHL14
DNAJB13,KRT5
DNAJB13,LIF
DNAJB13,LILRB5
DNAJB13,LINC00610
DNAJB13,LINC00937
DNAJB13,LONRF2
DNAJB13,LRFN4
DNAJB13,LRRC3DN
DNAJB13,LURAP1
DNAJB13,MAK
DNAJB13,MMP14
DNAJB13,MPPED2
DNAJB13,MPRIP-AS1
DNAJB13,MYO7A
DNAJB13,NCS1
DNAJB13,NLGN3
DNAJB13,NODAL
DNAJB13,NRG1
DNAJB13,NXN
DNAJB13,OXER1
DNAJB13,PAH
DNAJB13,PCDH1
DNAJB13,PKD1L1
DNAJB13,PPFIA4
DNAJB13,PRKCDBP
DNAJB13,PTGR1
DNAJB13,PTX3
DNAJB13,PVRL2
DNAJB13,RAB26
DNAJB13,RAB44
DNAJB13,RAPGEFL1
DNAJB13,RBMS3
DNAJB13,RCVRN
DNAJB13,RNF215
DNAJB13,RTN4RL1
DNAJB13,SEMA3C
DNAJB13,SEZ6
DNAJB13,SIGLEC15
DNAJB13,SLC1A3
DNAJB13,SLC32A1
DNAJB13,SLC46A2
DNAJB13,SLC4A3
DNAJB13,SLC6A8
DNAJB13,SLC6A9
DNAJB13,SLCO5A1
DNAJB13,SOGA2
DNAJB13,STRIP2
DNAJB13,STX16-NPEPL1
DNAJB13,TAC3
DNAJB13,TIGD4
DNAJB13,TNS3
DNAJB13,TPD52L1
DNAJB13,TRIM74
DNAJB13,UCN
DNAJB13,VASN
DNAJB13,VEPH1
DNAJB13,VIT
DNAJB13,VNN3
DNAJC1,DNTT
DNAJC1,LONRF2
DNAJC1,OXER1
DNAJC1,PPFIA4
DNAJC1,TIGD4
DNAJC1,UCN
DNAJC1,VEPH1
DNAJC1,VNN3
DNAJC28,DNTT
DNAJC28,ECM1
DNAJC28,EPHB1
DNAJC28,EPHB4
DNAJC28,ESPL1
DNAJC28,EVC2
DNAJC28,FBN1
DNAJC28,FCAR
DNAJC28,FKBP9
DNAJC28,GPR63
DNAJC28,GRIK4
DNAJC28,GRIN2C
DNAJC28,HCAR1
DNAJC28,HCG20
DNAJC28,HCN3
DNAJC28,HHIP-AS1
DNAJC28,HSPG2
DNAJC28,IL27
DNAJC28,IQCD
DNAJC28,IQSEC2
DNAJC28,JADE3
DNAJC28,KCTD19
DNAJC28,KIAA1257
DNAJC28,KLHL14
DNAJC28,KRT5
DNAJC28,LIF
DNAJC28,LILRB5
DNAJC28,LINC00610
DNAJC28,LINC00937
DNAJC28,LINC01036
DNAJC28,LONRF2
DNAJC28,LRFN4
DNAJC28,LRRC3DN
DNAJC28,LURAP1
DNAJC28,MAK
DNAJC28,MMP14
DNAJC28,MPPED2
DNAJC28,MPRIP-AS1
DNAJC28,MYO7A
DNAJC28,NCS1
DNAJC28,NLGN3
DNAJC28,NODAL
DNAJC28,NPIPA7
DNAJC28,NRG1
DNAJC28,NXN
DNAJC28,OXER1
DNAJC28,PAH
DNAJC28,PCDH1
DNAJC28,PKD1L1
DNAJC28,PNMT
DNAJC28,PPFIA4
DNAJC28,PRKAR2B
DNAJC28,PRKCDBP
DNAJC28,PTGR1
DNAJC28,PTX3
DNAJC28,PVRL2
DNAJC28,RAB26
DNAJC28,RAB44
DNAJC28,RAPGEFL1
DNAJC28,RBMS3
DNAJC28,RCVRN
DNAJC28,RNF215
DNAJC28,RTN4RL1
DNAJC28,RUVBL1-AS1
DNAJC28,SEMA3C
DNAJC28,SERINC4
DNAJC28,SEZ6
DNAJC28,SIGLEC15
DNAJC28,SLC11A1
DNAJC28,SLC1A3
DNAJC28,SLC22A16
DNAJC28,SLC32A1
DNAJC28,SLC46A2
DNAJC28,SLC4A3
DNAJC28,SLC6A8
DNAJC28,SLC6A9
DNAJC28,SLCO5A1
DNAJC28,SOGA2
DNAJC28,STRIP2
DNAJC28,STX16-NPEPL1
DNAJC28,TAC3
DNAJC28,TIGD4
DNAJC28,TNS3
DNAJC28,TPD52L1
DNAJC28,TRIM74
DNAJC28,UCN
DNAJC28,VASN
DNAJC28,VEPH1
DNAJC28,VIT
DNAJC28,VNN3
DNTT,ECM1
DNTT,ESPL1
DNTT,EVC2
DNTT,FBN1
DNTT,FCAR
DNTT,FKBP9
DNTT,GPR63
DNTT,GPX1
DNTT,GRIK4
DNTT,GRIN2C
DNTT,HCAR1
DNTT,HCG20
DNTT,HCN3
DNTT,HHIP-AS1
DNTT,HSPG2
DNTT,IL17A
DNTT,IL27
DNTT,IQCD
DNTT,IQSEC2
DNTT,JADE3
DNTT,KCNE3
DNTT,KCTD19
DNTT,KIAA1257
DNTT,KLHL14
DNTT,KRT5
DNTT,LDHC
DNTT,LIF
DNTT,LILRB5
DNTT,LINC00610
DNTT,LINC00937
DNTT,LINC01036
DNTT,LONRF2
DNTT,LRFN4
DNTT,LRRC3DN
DNTT,LURAP1
DNTT,MAK
DNTT,MPPED2
DNTT,MPRIP-AS1
DNTT,MYO7A
DNTT,NCS1
DNTT,NKD2
DNTT,NLGN3
DNTT,NODAL
DNTT,NPIPA7
DNTT,NRG1
DNTT,NXN
DNTT,OXER1
DNTT,PAH
DNTT,PCDH1
DNTT,PKD1L1
DNTT,PNMT
DNTT,PPFIA4
DNTT,PRKAR2B
DNTT,PRKCDBP
DNTT,PTGR1
DNTT,PTX3
DNTT,PVRL2
DNTT,RAB26
DNTT,RAB44
DNTT,RAPGEFL1
DNTT,RBMS3
DNTT,RCVRN
DNTT,RNF215
DNTT,RTN4RL1
DNTT,RUVBL1-AS1
DNTT,SAT1
DNTT,SELP
DNTT,SEMA3C
DNTT,SEZ6
DNTT,SHROOM1
DNTT,SIGLEC15
DNTT,SLC11A1
DNTT,SLC1A3
DNTT,SLC22A16
DNTT,SLC25A35
DNTT,SLC32A1
DNTT,SLC43A2
DNTT,SLC46A2
DNTT,SLC4A3
DNTT,SLC6A8
DNTT,SLC6A9
DNTT,SLCO5A1
DNTT,SOGA2
DNTT,STRIP2
DNTT,STX16-NPEPL1
DNTT,TAC3
DNTT,TIGD4
DNTT,TNS3
DNTT,TPD52L1
DNTT,TRIM74
DNTT,UCN
DNTT,VASN
DNTT,VEPH1
DNTT,VIT
DNTT,VNN3
DOCK1,GRIN2C
DOCK1,HBA1
DOCK1,HBD
DOCK1,HBG1
DOCK1,HBG2
DOCK1,LRRC3DN
DOCK1,M1AP
DOCK1,MFAP3L
DOCK1,MMP14
DOCK1,NRG1
DOCK1,PADI2
DOCK1,PAH
DOCK1,PARD3
DOCK1,PF4V1
DOCK1,PPFIA4
DOCK1,PTGR1
DOCK1,PVRL2
DOCK1,SEMA3C
DOCK1,SEZ6
DOCK1,SIGLEC15
DOCK1,SYCE3
DOCK1,VEPH1
DOCK1,WLS
DOCK5,GRIN2C
DOCK5,HBD
DOCK5,KRT5
DOCK5,LONRF2
DOCK5,LRRC3DN
DOCK5,M1AP
DOCK5,MFAP3L
DOCK5,MMP14
DOCK5,MPRIP-AS1
DOCK5,NCS1
DOCK5,NODAL
DOCK5,NRG1
DOCK5,PADI2
DOCK5,PAH
DOCK5,PF4V1
DOCK5,PPFIA4
DOCK5,PTGR1
DOCK5,PVRL2
DOCK5,RNF215
DOCK5,SEMA3C
DOCK5,SEZ6
DOCK5,SIGLEC15
DOCK5,SLC46A2
DOCK5,SLC6A9
DOCK5,SOGA2
DOCK5,STRIP2
DOCK5,SYCE3
DOCK5,VEPH1
DTNA,LONRF2
DTNA,OXER1
DTNA,PPFIA4
DTNA,SEMA3C
DTNA,TIGD4
DTNA,UCN
DTNA,VEPH1
DTNA,VNN3
DYRK3,HBD
DYRK3,NRG1
DYRK3,PPFIA4
DYRK3,PTGR1
DYRK3,PVRL2
DYRK3,SEMA3C
DYRK3,SIGLEC15
DYRK3,VEPH1
ECM1,ESPL1
ECM1,EVC2
ECM1,FBN1
ECM1,FCAR
ECM1,FKBP9
ECM1,GPR63
ECM1,GRIK4
ECM1,GRIN2C
ECM1,HCAR1
ECM1,HCG20
ECM1,HCN3
ECM1,HHIP-AS1
ECM1,HSPG2
ECM1,IL27
ECM1,IQCD
ECM1,IQSEC2
ECM1,JADE3
ECM1,KCTD19
ECM1,KIAA1257
ECM1,KLHL14
ECM1,KRT5
ECM1,LIF
ECM1,LINC00610
ECM1,LINC00937
ECM1,LINC01036
ECM1,LONRF2
ECM1,LRFN4
ECM1,LRRC3DN
ECM1,LURAP1
ECM1,MAK
ECM1,MMP14
ECM1,MPPED2
ECM1,MPRIP-AS1
ECM1,MYO7A
ECM1,NCS1
ECM1,NLGN3
ECM1,NODAL
ECM1,NRG1
ECM1,NXN
ECM1,OXER1
ECM1,PAH
ECM1,PKD1L1
ECM1,PPFIA4
ECM1,PRKCDBP
ECM1,PTGR1
ECM1,PTX3
ECM1,PVRL2
ECM1,RAB26
ECM1,RAB44
ECM1,RAPGEFL1
ECM1,RBMS3
ECM1,RCVRN
ECM1,RNF215
ECM1,RTN4RL1
ECM1,RUVBL1-AS1
ECM1,SEMA3C
ECM1,SEZ6
ECM1,SIGLEC15
ECM1,SLC1A3
ECM1,SLC32A1
ECM1,SLC46A2
ECM1,SLC4A3
ECM1,SLC6A8
ECM1,SLC6A9
ECM1,SLCO5A1
ECM1,SOGA2
ECM1,STRIP2
ECM1,STX16-NPEPL1
ECM1,TAC3
ECM1,TIGD4
ECM1,TNS3
ECM1,TPD52L1
ECM1,TRIM74
ECM1,UCN
ECM1,VASN
ECM1,VEPH1
ECM1,VIT
ECM1,VNN3
ELANE,FRMD3
ELANE,HBA1
ELANE,HBD
ELANE,HBG1
ELANE,HBG2
ELANE,M1AP
ELANE,PARD3
ELANE,SYCE3
ELANE,WLS
EPHB1,GRIN2C
EPHB1,KRT5
EPHB1,LONRF2
EPHB1,LRRC3DN
EPHB1,MPRIP-AS1
EPHB1,NCS1
EPHB1,NRG1
EPHB1,OXER1
EPHB1,PAH
EPHB1,PKD1L1
EPHB1,PPFIA4
EPHB1,PTGR1
EPHB1,PVRL2
EPHB1,RAB44
EPHB1,RCVRN
EPHB1,SEMA3C
EPHB1,SEZ6
EPHB1,SIGLEC15
EPHB1,SLC46A2
EPHB1,SLC6A9
EPHB1,SOGA2
EPHB1,TIGD4
EPHB1,VEPH1
EPHB2,NRG1
EPHB2,PPFIA4
EPHB2,PVRL2
EPHB2,SEMA3C
EPHB2,VEPH1
EPHB4,GRIN2C
EPHB4,KRT5
EPHB4,LONRF2
EPHB4,LRRC3DN
EPHB4,MPRIP-AS1
EPHB4,NCS1
EPHB4,NRG1
EPHB4,OXER1
EPHB4,PAH
EPHB4,PKD1L1
EPHB4,PPFIA4
EPHB4,PTGR1
EPHB4,PVRL2
EPHB4,RAB44
EPHB4,RCVRN
EPHB4,SEMA3C
EPHB4,SEZ6
EPHB4,SIGLEC15
EPHB4,SLC46A2
EPHB4,SLC6A9
EPHB4,SOGA2
EPHB4,TIGD4
EPHB4,VEPH1
ESPL1,EVC2
ESPL1,FBN1
ESPL1,FCAR
ESPL1,FKBP9
ESPL1,GPR63
ESPL1,GRIK4
ESPL1,GRIN2C
ESPL1,HCAR1
ESPL1,HCG20
ESPL1,HHIP-AS1
ESPL1,HSPG2
ESPL1,IL27
ESPL1,IQCD
ESPL1,JADE3
ESPL1,KCTD19
ESPL1,KLHL14
ESPL1,KRT5
ESPL1,LIF
ESPL1,LINC00610
ESPL1,LINC00937
ESPL1,LINC01036
ESPL1,LONRF2
ESPL1,LRFN4
ESPL1,LRRC37A3
ESPL1,LRRC3DN
ESPL1,LRRC48
ESPL1,LURAP1
ESPL1,MAK
ESPL1,MFAP3L
ESPL1,MMP14
ESPL1,MMP9
ESPL1,MPPED2
ESPL1,MPRIP-AS1
ESPL1,MYO7A
ESPL1,NCS1
ESPL1,NLGN3
ESPL1,NODAL
ESPL1,NPIPA7
ESPL1,NRG1
ESPL1,OXER1
ESPL1,PADI2
ESPL1,PAH
ESPL1,PCDH1
ESPL1,PKD1L1
ESPL1,PPFIA4
ESPL1,PRKAR2B
ESPL1,PRKCDBP
ESPL1,PTGR1
ESPL1,PTX3
ESPL1,PVRL2
ESPL1,RAB26
ESPL1,RAB44
ESPL1,RAPGEFL1
ESPL1,RBMS3
ESPL1,RCVRN
ESPL1,RNF215
ESPL1,RTN4RL1
ESPL1,SELP
ESPL1,SEMA3C
ESPL1,SERINC4
ESPL1,SEZ6
ESPL1,SIGLEC15
ESPL1,SLC1A3
ESPL1,SLC32A1
ESPL1,SLC46A2
ESPL1,SLC4A3
ESPL1,SLC6A8
ESPL1,SLC6A9
ESPL1,SLCO5A1
ESPL1,SOGA2
ESPL1,STRIP2
ESPL1,STX16-NPEPL1
ESPL1,TAC3
ESPL1,TIGD4
ESPL1,TNS3
ESPL1,TPD52L1
ESPL1,TRIM74
ESPL1,UCN
ESPL1,VASN
ESPL1,VEPH1
ESPL1,VIT
ESPL1,VNN3
EVC2,FBN1
EVC2,FCAR
EVC2,FKBP9
EVC2,GPR63
EVC2,GRIK4
EVC2,GRIN2C
EVC2,HCAR1
EVC2,HCG20
EVC2,HCN3
EVC2,HHIP-AS1
EVC2,HSPG2
EVC2,IL27
EVC2,IQCD
EVC2,JADE3
EVC2,KCNE3
EVC2,KCTD19
EVC2,KIAA1257
EVC2,KLHL14
EVC2,KRT5
EVC2,LDHC
EVC2,LIF
EVC2,LILRB5
EVC2,LINC00937
EVC2,LONRF2
EVC2,LRFN4
EVC2,LRRC3DN
EVC2,LURAP1
EVC2,MAK
EVC2,MPPED2
EVC2,MPRIP-AS1
EVC2,MYO7A
EVC2,NCS1
EVC2,NLGN3
EVC2,NODAL
EVC2,NRG1
EVC2,NXN
EVC2,OXER1
EVC2,PAH
EVC2,PKD1L1
EVC2,PPFIA4
EVC2,PRKCDBP
EVC2,PTX3
EVC2,RAB26
EVC2,RAB44
EVC2,RAPGEFL1
EVC2,RBMS3
EVC2,RCVRN
EVC2,RNF215
EVC2,RTN4RL1
EVC2,RUVBL1-AS1
EVC2,SAT1
EVC2,SEMA3C
EVC2,SEZ6
EVC2,SHROOM1
EVC2,SIGLEC15
EVC2,SLC11A1
EVC2,SLC1A3
EVC2,SLC22A16
EVC2,SLC32A1
EVC2,SLC46A2
EVC2,SLC4A3
EVC2,SLC6A8
EVC2,SLC6A9
EVC2,SLCO5A1
EVC2,SOGA2
EVC2,STRIP2
EVC2,STX16-NPEPL1
EVC2,TAC3
EVC2,TIGD4
EVC2,TNS3
EVC2,TPD52L1
EVC2,TRIM74
EVC2,UCN
EVC2,VASN
EVC2,VEPH1
EVC2,VNN3
F2RL3,HBA1
F2RL3,HBD
F2RL3,HBG1
F2RL3,HBG2
F2RL3,M1AP
F2RL3,PARD3
FADS2,NRG1
FADS2,VEPH1
FAM127C,VEPH1
FAM20C,OXER1
FAM20C,VEPH1
FAM212B-AS1,NRG1
FAM212B-AS1,PPFIA4
FAM212B-AS1,PTGR1
FAM212B-AS1,PVRL2
FAM212B-AS1,SEMA3C
FAM212B-AS1,VEPH1
FBN1,FCAR
FBN1,FKBP9
FBN1,GPR63
FBN1,GRIK4
FBN1,GRIN2C
FBN1,HCAR1
FBN1,HCG20
FBN1,HCN3
FBN1,HHIP-AS1
FBN1,HSPG2
FBN1,IL27
FBN1,IQCD
FBN1,JADE3
FBN1,KCTD19
FBN1,KLHL14
FBN1,KRT5
FBN1,LIF
FBN1,LINC00937
FBN1,LONRF2
FBN1,LRFN4
FBN1,LRRC3DN
FBN1,LURAP1
FBN1,MAK
FBN1,MPPED2
FBN1,MPRIP-AS1
FBN1,MYO7A
FBN1,NCS1
FBN1,NLGN3
FBN1,NODAL
FBN1,NRG1
FBN1,NXN
FBN1,OXER1
FBN1,PAH
FBN1,PKD1L1
FBN1,PPFIA4
FBN1,PRKCDBP
FBN1,PTGR1
FBN1,PTX3
FBN1,PVRL2
FBN1,RAB26
FBN1,RAB44
FBN1,RAPGEFL1
FBN1,RBMS3
FBN1,RCVRN
FBN1,RNF215
FBN1,RTN4RL1
FBN1,RUVBL1-AS1
FBN1,SEMA3C
FBN1,SEZ6
FBN1,SIGLEC15
FBN1,SLC1A3
FBN1,SLC32A1
FBN1,SLC46A2
FBN1,SLC4A3
FBN1,SLC6A8
FBN1,SLC6A9
FBN1,SLCO5A1
FBN1,SOGA2
FBN1,STRIP2
FBN1,STX16-NPEPL1
FBN1,TAC3
FBN1,TIGD4
FBN1,TNS3
FBN1,TPD52L1
FBN1,TRIM74
FBN1,UCN
FBN1,VASN
FBN1,VEPH1
FBN1,VNN3
FCAR,GRIK4
