Gene1,Gene2
EPDR1,GRAP2
EPDR1,HOMER3
EPDR1,ITSN1
EPDR1,LIMS1
EPDR1,LRRC48
EPDR1,NRG1
EPDR1,NRP2
EPDR1,PADI2
EPDR1,PCDH1
EPDR1,PDGFC
EPDR1,PDGFRA
EPDR1,PDLIM1
EPDR1,PDZD2
EPDR1,PKD1L1
EPDR1,PNMT
EPDR1,PTGDR
EPDR1,PTPN14
EPDR1,PTPRN
EPDR1,PVRL2
EPDR1,RASGRP4
EPDR1,S100A12
EPDR1,S100A8
EPDR1,S100A9
EPDR1,S1PR3
EPDR1,SDC3
EPDR1,SDPR
EPDR1,SEMA3C
EPDR1,SIRPA
EPDR1,SIRPB2
EPDR1,SLC17A9
EPDR1,STAB1
EPDR1,TMPRSS13
EPDR1,TNS1
EPDR1,TPD52L1
EPHB1,EPHB2
EPHB1,EPHB4
EPHB2,EPHB4
EPHB2,EREG
EPHB2,GRAP2
EPHB2,GRB14
EPHB2,HOMER3
EPHB2,LILRB5
EPHB2,LRRC48
EPHB2,NRP2
EPHB2,PTPN14
EPHB2,PTPN18
EPHB2,PTPRN
EPHB2,RAB11FIP1
EPHB2,RAB13
EPHB2,RAB9B
EPHB2,SEMA3C
EPHB2,SEMA6B
EPHB2,SIRPA
EPHB2,SIRPB2
EPHB2,STAB1
EPHB2,TYROBP
EPHB2,VEPH1
EREG,FCER2
EREG,FGR
EREG,GRB14
EREG,HBEGF
EREG,IGFBP7
EREG,LRRC48
EREG,NODAL
EREG,NRG1
EREG,NRP2
EREG,PDGFA
EREG,PDGFC
EREG,PDGFRA
EREG,RASGRP4
EREG,STAB1
EREG,VEGFA
ESAM,JAM3
ESAM,TMEM8B
ESAM,VASN
ESPL1,FAM212B-AS1
ESPL1,GRM7-AS1
ESPL1,HHIP-AS1
ESPL1,IDH1-AS1
ESPL1,IER5L
ESPL1,LINC00677
ESPL1,LINC00936
ESPL1,LRRC48
ESPL1,MPRIP-AS1
ESPL1,NEXN-AS1
ESPL1,PLXNB2
ESPL1,PRRT3-AS1
ESPL1,RUVBL1-AS1
ESPL1,S1PR5
ESPL1,SAT1
ESPL1,SHROOM1
ESPL1,SPI1
ESPL1,TCL1A
ESPL1,TRAM2-AS1
EVC2,VCAN
EXOC3L1,GLB1L2
EXOC3L1,NGFRAP1
EXOC3L1,SCGB1C1
EXOC3L1,SLC46A2
EXOC3L1,SMPD3
EXOC3L1,SNX24
EXOC3L1,STX3
EXOC3L1,TRAPPC3L
F13A1,GP1BA
F13A1,GP9
F13A1,ITGA2B
F13A1,PC
F13A1,PLA2G7
F13A1,TFPI
F13A1,VWF
F2RL3,FCGR1A
F2RL3,FCGR3A
F2RL3,FFAR4
F2RL3,FGFBP2
F2RL3,FGR
F2RL3,FOLR2
F2RL3,FOLR3
F2RL3,FPR1
F2RL3,FSTL1
F2RL3,FSTL3
F2RL3,GP6
F2RL3,GZMB
F2RL3,HP
F2RL3,IL3RA
F2RL3,LAIR2
F2RL3,LILRB4
F2RL3,LILRB5
F2RL3,LTBR
F2RL3,PC
F2RL3,PDGFRA
F2RL3,PF4V1
F2RL3,PRLR
F2RL3,PTAFR
F2RL3,PTGDR
F2RL3,RAPGEFL1
F2RL3,RASGRP4
F2RL3,S1PR3
F2RL3,STAB1
F2RL3,TFPI
F2RL3,TLR6
F2RL3,TLR8
F2RL3,TNFRSF17
F2RL3,TNFRSF21
F2RL3,TYROBP
FADS2,GNG11
FADS2,GPR162
FADS2,GRAP2
FADS2,GSN
FADS2,HOMER3
FADS2,IQSEC2
FADS2,ITSN1
FADS2,NCS1
FADS2,NLGN3
FADS2,NPTX2
FADS2,NRG1
FADS2,NRGN
FADS2,RAB11FIP1
FADS2,RAB13
FADS2,RAB32
FADS2,RAB9B
FADS2,RAPGEFL1
FADS2,RASGRP4
FADS2,RASSF4
FADS2,RGS18
FADS2,RGS6
FADS2,SIRPA
FADS2,SNCA
FADS2,TAC3
FAM127C,FAM46B
FAM127C,L3MBTL4
FAM127C,LRRC37A3
FAM127C,LRRC3DN
FAM127C,NPIPA7
FAM127C,RFPL4A
FAM127C,RNF175
FAM129B,GNAI2
FAM129B,IER2
FAM129B,IFI27
FAM129B,JDP2
FAM129B,L3MBTL4
FAM129B,NFE2
FAM129B,PRF1
FAM129B,TFAP2E
FAM129B,ZNF132
FAM129B,ZNF205
FAM129B,ZNF366
FAM129B,ZNF470
FAM129B,ZNF547
FAM129B,ZNF562
FAM129B,ZNF683
FAM20C,FKBP9
FAM20C,GRK4
FAM20C,KIAA0125
FAM20C,NCS1
FAM20C,PRKCDBP
FAM20C,SDPR
FAM212B,FAM212B-AS1
FAM212B,ILK
FAM212B,INPP5A
FAM212B,MAK
FAM212B,MAPK8IP2
FAM212B,MIDN
FAM212B,PINLYP
FAM212B,PIP5K1B
FAM212B,SPDYC
FAM212B,TCL1B
FAM212B-AS1,GRM7-AS1
FAM212B-AS1,HHIP-AS1
FAM212B-AS1,IDH1-AS1
FAM212B-AS1,LINC00853
FAM212B-AS1,LINC00926
FAM212B-AS1,LINC00936
FAM212B-AS1,LINC00989
FAM212B-AS1,MPRIP-AS1
FAM212B-AS1,NEXN-AS1
FAM212B-AS1,PLXNB2
FAM212B-AS1,PRRT3-AS1
FAM212B-AS1,RUVBL1-AS1
FAM212B-AS1,SAT1
FAM212B-AS1,TCL1A
FAM212B-AS1,TRAM2-AS1
FAM26F,FKBP9
FAM26F,HCN3
FAM26F,LINC00610
FAM26F,LRRC26
FAM26F,LRRC37A3
FAM26F,LRRC3DN
FAM26F,NIPAL2
FAM26F,NKG7
FAM26F,RAB44
FAM26F,SAMD14
FAM26F,SLC35F3
FAM26F,SLC46A2
FAM26F,SLC8A3
FAM26F,SLCO5A1
FAM26F,SMIM10
FAM26F,SMIM5
FAM26F,SNX24
FAM26F,TMEM105
FAM26F,TMEM210
FAM26F,TMEM40
FAM26F,TMEM91
FAM26F,TRPM4
FAM46B,METTL25
FAM46B,RFPL4A
FAM46B,RNF175
FAM46B,SH3BP5L
FAM46B,TDRD9
FAM46B,TNS3
FAM46B,TRIM45
FAM46B,TRIM58
FAM46B,ZNF547
FBN1,FBN2
FBN1,FCN1
FBN1,FGFBP2
FBN1,HSPG2
FBN1,IGFBP7
FBN1,SCT
FBN1,SERPINA1
FBN1,THBS1
FBN2,FGFBP2
FBN2,SCT
FCAR,FCER1A
FCAR,FCER1G
FCAR,FCER2
FCAR,FCGR1A
FCAR,FCGR3A
FCAR,FPR1
FCAR,LAIR2
FCAR,LILRB4
FCAR,MARCO
FCAR,NFAM1
FCAR,SIGLEC1
FCAR,TREM1
FCER1A,FCER1G
FCER1A,FCER2
FCER1A,FCGR1A
FCER1A,FCGR3A
FCER1G,FCER2
FCER1G,FCGR1A
FCER1G,FCGR3A
FCER2,FCGR1A
FCER2,FCGR3A
FCER2,FES
FCER2,FGFBP2
FCER2,LAIR2
FCER2,TNFRSF17
FCER2,VPREB1
FCER2,VSIG4
FCGR1A,FCGR3A
FCGR1A,FGFBP2
FCGR1A,FGR
FCGR1A,FPR1
FCGR1A,GP6
FCGR1A,IL1RN
FCGR1A,IL3RA
FCGR1A,LAIR2
FCGR1A,LILRB5
FCGR1A,SIGLEC1
FCGR3A,FGFBP2
FCGR3A,FGR
FCGR3A,FPR1
FCGR3A,GP6
FCGR3A,GP9
FCGR3A,GRB14
FCGR3A,IGFBP7
FCGR3A,IL3RA
FCGR3A,ITGB3
FCGR3A,LAIR2
FCGR3A,LILRB4
FCGR3A,LILRB5
FCGR3A,SIGLEC1
FCGR3A,VSIG4
FERMT3,LIMS1
FES,FGR
FES,JUN
FES,PDGFC
FES,PDGFRA
FES,SPI1
FFAR4,FPR1
FFAR4,GRB14
FFAR4,GRK4
FFAR4,PF4V1
FFAR4,PTAFR
FFAR4,PTGDR
FFAR4,RASGRP4
FGFBP2,FGR
FGFBP2,GP6
FGFBP2,IGFBP7
FGFBP2,IL17A
FGFBP2,PDGFA
FGFBP2,PDGFC
FGFBP2,PDGFRA
FGFBP2,PPBP
FGFBP2,TNFSF4
FGR,FPR1
FGR,FZD2
FGR,GPR56
FGR,GRAP2
FGR,GRB14
FGR,GRHL1
FGR,GRK4
FGR,HCK
FGR,PDGFA
FGR,PDGFC
FGR,PDGFRA
FGR,PTAFR
FGR,PTGDR
FGR,PTPRN
FGR,RASGRP4
FGR,RGS18
FGR,RGS6
FGR,SH3BP5L
FGR,SIRPA
FGR,SIRPB2
FGR,TYROBP
FKBP9,KIAA1467
FKBP9,KIF15
FKBP9,NIPAL2
FKBP9,RAB44
FKBP9,RAPGEFL1
FKBP9,RFPL4A
FKBP9,RNF175
FKBP9,SDPR
FKBP9,SH3BP5L
FKBP9,SNX24
FKBP9,SPDYC
FOLR2,FOLR3
FOLR2,FSTL1
FOLR2,LAIR2
FOLR2,MFI2
FOLR3,FRMD3
FOLR3,FSTL3
FPR1,GLIPR1
FPR1,GPR63
FPR1,MARCO
FPR1,PF4
FPR1,PTAFR
FPR1,PTGDR
FPR1,S1PR3
FPR1,TLR6
FPR1,TLR8
FPR1,TREM1
FSTL1,FSTL3
FSTL1,IL17A
FSTL1,STAB1
FSTL1,TNFRSF17
FSTL1,TNFRSF21
FSTL1,TNFSF4
FTH1,FTL
FTL,MFI2
FXYD6,RTEL1-TNFRSF6B
FXYD6,STX16-NPEPL1
FXYD6,ZFHX3
FZD2,JUND
FZD2,PDZD2
FZD2,ZFHX3
G0S2,NGFRAP1
GABRD,GPR56
GABRD,GRIK4
GABRD,GRIN2C
GABRD,SCN1B
GABRD,SLC32A1
GABRD,SLC6A9
GAS2L1,GRAP2
GAS2L1,GSN
GAS2L1,HP
GAS2L1,KIF13A
GAS2L1,LGALS12
GAS2L1,LGALS2
GAS2L1,LGALS3
GAS2L1,MYBL2
GAS2L1,PSRC1
GAS2L1,SEPT5
GAS2L1,TLN1
GAS2L1,TUBB1
GFI1B,GRHL1
GFI1B,LYL1
GFI1B,PDGFA
GFI1B,SPI1
GFI1B,TFPI
GFI1B,ZFHX3
GFI1B,ZGLP1
GFI1B,ZNF185
GFI1B,ZNF233
GFI1B,ZNF503
GGA1,GNAI2
GGA1,GNG11
GGA1,GPR56
GGA1,IQSEC2
GGA1,LGALS12
GGA1,LGALS2
GGA1,LGALS3
GGA1,RAB11FIP1
GGA1,RAB13
GGA1,RAB9B
GGA1,RGS18
GGA1,RGS6
GLB1L2,GLT1D1
GLB1L2,KIAA1467
GLB1L2,LGALS1
GLB1L2,LGALS12
GLB1L2,LGALS2
GLB1L2,LGALS3
GLB1L2,LGALSL
GLB1L2,LRRC3DN
GLB1L2,LY86
GLB1L2,LYPD2
GLB1L2,MAP1A
GLB1L2,NEURL1B
GLB1L2,SCGB1C1
GLB1L2,SLC46A2
GLB1L2,ST3GAL6
GLIPR1,GRAP2
GLIPR1,GZMH
GLIPR1,HP
GLIPR1,PDZD2
GLIPR1,PRSS1
GLIPR1,PRSS3
GLIPR1,SIRPA
GLT1D1,HRASLS
GLT1D1,KIAA0513
GLT1D1,LGALSL
GLT1D1,MAP1A
GLT1D1,METTL25
GLT1D1,MIDN
GLT1D1,NEURL1B
GLT1D1,SLC15A3
GLT1D1,SLC46A2
GLT1D1,ST3GAL6
GLT1D1,TRIM45
GLT1D1,TRIM74
GMPR,NT5C3A
GNAI2,GNAZ
GNAI2,GNG11
GNAI2,GUCY1B3
GNAI2,ITGA2B
GNAI2,PTGDR
GNAI2,RAB9B
GNAI2,RGS18
GNAI2,RGS6
GNAI2,SLC32A1
GNAZ,GNG11
GNG11,GP6
GNG11,GP9
GNG11,GPR63
GNG11,GPSM1
GNG11,GRK4
GNG11,GUCY1B3
GNG11,GUCY2D
GNG11,GZMH
GNG11,HP
GNG11,IGSF6
GNG11,ISG15
GNG11,ITSN1
GNG11,LCN2
GNG11,LGALS12
GNG11,LGALS2
GNG11,LGALS3
GNG11,LMNA
GNG11,MMD
GNG11,MPP3
GNG11,MS4A1
GNG11,MS4A6A
GNG11,MS4A7
GNG11,NCS1
GNG11,NKG7
GNG11,NLGN3
GNG11,NR6A1
GNG11,NRG1
GNG11,PNMT
GNG11,PTGDR
GNG11,PTPN14
GNG11,RAB13
GNG11,RAB9B
GNG11,RAPGEFL1
GNG11,RGS18
GNG11,RGS6
GNG11,SGMS2
GNG11,SLC11A1
GNG11,SLC17A9
GNG11,SLC32A1
GNG11,SLC46A2
GNG11,ST3GAL6
GNG11,STAB1
GNG11,TLN1
GNG11,TNS1
GNG11,TYROBP
GNLY,GZMA
GNLY,GZMB
GNLY,GZMH
GNLY,GZMK
GNLY,LYZ
GP1BA,GP6
GP1BA,GP9
GP1BA,ITGA2B
GP1BA,ITGB3
GP1BA,ITGB5
GP1BA,PC
GP1BA,PDGFA
GP1BA,PDGFRA
GP1BA,SCT
GP1BA,THBS1
GP1BA,VWF
GP6,GP9
GP6,HSPG2
GP6,IGFBP7
GP6,IGSF6
GP6,ITGA2B
GP6,ITGB3
GP6,ITGB5
GP6,LAIR2
GP6,LGALS12
GP6,LGALS2
GP6,LGALS3
GP6,MFI2
GP6,MS4A1
GP6,MS4A6A
GP6,PC
GP6,PCSK6
GP6,PDGFA
GP6,PDGFC
GP6,PDGFRA
GP6,PF4
GP6,PF4V1
GP6,PLA2G7
GP6,PPBP
GP6,PTGDR
GP6,PVRL2
GP6,SCT
GP6,SEMA3C
GP6,SERPINE1
GP6,SERPING1
GP6,SIGLEC1
GP6,SIRPB2
GP6,SLFN14
GP6,ST3GAL6
GP6,STAB1
GP6,TFPI
GP6,THBS1
GP6,TREML1
GP6,TYROBP
GP6,VWF
GP9,ITGA2B
GP9,ITGB3
GP9,ITGB5
GP9,LAIR2
GP9,MFI2
GP9,MS4A1
GP9,MS4A6A
GP9,NRP2
GP9,PC
GP9,PDGFA
GP9,PDGFC
GP9,PDGFRA
GP9,PF4
GP9,PF4V1
GP9,PLA2G7
GP9,PPBP
GP9,PTGDR
GP9,PVRL2
GP9,RAB9B
GP9,SCT
GP9,SERPING1
GP9,SLFN14
GP9,THBS1
GP9,TREML1
GP9,VWF
GPR133,GPR56
GPR133,GRM7-AS1
GPR133,HCAR1
GPR133,IDH1-AS1
GPR133,LINC00936
GPR133,PRRT3-AS1
GPR133,RUVBL1-AS1
GPR133,S1PR5
GPR133,SAT1
GPR133,SHROOM1
GPR162,GPR56
GPR162,GPR63
GPR162,GPSM1
GPR162,NRGN
GPR162,PGRMC1
GPR162,PRSS3
GPR162,PTGDR
GPR162,S1PR3
GPR56,GRASP
GPR56,GRB14
GPR56,GRHL1
GPR56,GRIK4
GPR56,GRIN2C
GPR56,NLGN3
GPR56,NR6A1
GPR56,NRG1
GPR56,NRGN
GPR56,PDGFRA
GPR56,PGRMC1
GPR56,PTGDR
GPR56,PTGDS
GPR56,RAB13
GPR56,RGS18
GPR56,RGS6
GPR56,SLC1A3
GPR63,GPSM1
GPR63,GRK4
GPR63,LRRC3DN
GPR63,OGFRL1
GPR63,OXER1
GPR63,PGRMC1
GPR63,PTGDR
GPR63,RAB44
GPR63,RAPGEFL1
GPR63,SH3BGRL2
GPR63,SH3BP5L
GPR63,SLC46A2
GPR63,TRAPPC3L
GPR63,TRIM74
GPSM1,GRK4
GPSM1,MAPK8IP2
GPSM1,PRKAR2B
GPSM1,PTGDR
GPSM1,RGS18
GPSM1,RGS6
GPX1,GSTA1
GPX1,NXN
GPX1,PTGDS
GPX1,SELP
GRAP2,GRB14
GRAP2,GRHL1
GRAP2,GRIK4
GRAP2,GRK4
GRAP2,HP
GRAP2,IL32
GRAP2,MAPK8IP2
GRAP2,MPP3
GRAP2,PDZD2
GRAP2,PTGDR
GRAP2,PTPN18
GRAP2,PTPRN
GRAP2,RAB32
GRAP2,RAB9B
GRAP2,RASGRP4
GRAP2,RGS18
GRAP2,RGS6
GRAP2,SEMA3C
GRAP2,SEMA6B
GRAP2,SH3BP5L
GRAP2,SIRPA
GRAP2,SIRPB2
GRAP2,ST5
GRAP2,STAB1
GRAP2,STXBP2
GRAP2,TPD52L1
GRAP2,TYROBP
GRASP,GRIN2C
GRASP,HOMER3
GRASP,SLC32A1
GRASP,TAC3
GRB14,GRHL1
GRB14,GRIK4
GRB14,GRK4
GRB14,IGFBP7
GRB14,LTBR
GRB14,MYBL2
GRB14,NRG1
GRB14,PDGFA
GRB14,PDGFC
GRB14,PDGFRA
GRB14,PTGDR
GRB14,PTPRN
GRB14,RAB9B
GRB14,RASGRP4
GRB14,RGS18
GRB14,RGS6
GRB14,SIRPA
GRB14,SIRPB2
GRB14,TYROBP
GRHL1,GRIK4
GRHL1,HOMER3
GRHL1,ID1
GRHL1,ID3
GRHL1,LYL1
GRHL1,NR6A1
GRIK4,GRIN2C
GRIK4,GRK4
GRIK4,HOMER3
GRIK4,KCNA5
GRIK4,KCNE3
GRIK4,KCNG2
GRIK4,KCNH8
GRIK4,KCNK1
GRIK4,KCNK17
GRIK4,NCS1
GRIK4,NPTX2
GRIK4,NRG1
GRIK4,SLC1A3
GRIK4,SLC32A1
GRIK4,SLC6A9
GRIN2C,GRK4
GRIN2C,NCS1
GRIN2C,NPTX2
GRIN2C,NRGN
GRIN2C,SLC1A3
GRIN2C,SLC32A1
GRK4,GUCY1B3
GRK4,HCK
GRK4,MAPK8IP2
GRK4,PGRMC1
GRK4,PRKAR2B
GRK4,PRKCDBP
GRK4,PTGDR
GRK4,RASGRP4
GRK4,RGS18
GRK4,RGS6
GRM7-AS1,HCAR1
GRM7-AS1,HHIP-AS1
GRM7-AS1,IDH1-AS1
GRM7-AS1,LINC00671
GRM7-AS1,LINC00936
GRM7-AS1,LINC00937
GRM7-AS1,LY6G6F
GRM7-AS1,MPRIP-AS1
GRM7-AS1,NEXN-AS1
GRM7-AS1,PRRT3-AS1
GRM7-AS1,RUVBL1-AS1
GRM7-AS1,S1PR5
GRM7-AS1,SAT1
GRM7-AS1,SHROOM1
GRM7-AS1,SLC24A3
GRM7-AS1,SLC25A35
GRM7-AS1,TCL1A
GRM7-AS1,TRAM2-AS1
GSN,ITSN1
GSN,NCS1
GSN,NEXN
GSN,SAMD14
GSN,TLN1
GSN,TNS1
GSTA1,HGD
GSTA1,NDST1
GSTA1,PTGDS
GSTA1,PTGR1
GSTA1,PTGS1
GSTA1,SLC11A1
GSTA1,SLC17A9
GSTA1,SLC1A3
GSTA1,THNSL2
GUCY1B3,GUCY2D
GUCY1B3,NCS1
GUCY1B3,PDE5A
GUCY1B3,PTGDR
GUCY2D,PTGDR
GUCY2D,PTGDS
GUCY2D,RCVRN
GZMA,GZMB
GZMA,GZMH
GZMA,GZMK
GZMA,KLRB1
GZMA,KLRC1
GZMA,KLRC2
GZMA,KLRD1
GZMA,LYZ
GZMB,GZMH
GZMB,GZMK
GZMB,IL32
GZMB,ISG15
GZMB,KLRB1
GZMB,KLRC1
GZMB,KLRD1
GZMB,LYZ
GZMB,MMP14
GZMB,MMP9
GZMB,PCSK6
GZMB,PDZD2
GZMB,PRSS1
GZMB,PRSS3
GZMB,PRSS57
GZMB,S100A9
GZMB,SASH1
GZMB,SERPINA1
GZMB,ST14
GZMB,TAC3
GZMB,TIMP2
GZMB,TMPRSS13
GZMB,TNFRSF21
GZMB,TYROBP
GZMB,XCL1
GZMH,GZMK
GZMH,LYZ
GZMH,MMP14
GZMH,MMP9
GZMH,PCSK6
GZMH,PDZD2
GZMH,PNMT
GZMH,PRSS1
GZMH,PRSS23
GZMH,PRSS3
GZMH,PRSS57
GZMH,S100A9
GZMH,SASH1
GZMH,SERPINA1
GZMH,ST14
GZMH,TMPRSS13
GZMH,TPSAB1
GZMK,KLRB1
GZMK,KLRC1
GZMK,KLRC2
GZMK,KLRD1
GZMK,LYZ
HBA1,HBG1
HBA1,HBG2
HBEGF,PDGFA
HBEGF,PDGFRA
HBEGF,VEGFA
HBG1,HBG2
HCAR1,HHIP-AS1
HCAR1,IDH1-AS1
HCAR1,IER5L
HCAR1,MROH1
HCAR1,NEXN-AS1
HCAR1,RUVBL1-AS1
HCAR1,SAT1
HCAR1,SLC25A35
HCAR1,TCL1A
HCAR1,TRAM2-AS1
HCG20,HCG25
HCG20,HK3
HCG20,LY6G6F
HCG25,HK3
HCG25,LINC00853
HCG25,LINC00926
HCG25,LY6G6F
HCG25,RAB26
HCG25,SLC24A3
HCG25,SLC25A35
HCK,IL32
HCK,ILK
HCK,SPHK1
HCN3,HVCN1
HCN3,KCNA5
HCN3,KCNE3
HCN3,KCNG2
HCN3,KCNH8
HCN3,KCNK1
HCN3,KCNK17
HCN3,SCN1B
HCN3,SCN9A
HCN3,SLC11A1
HCN3,SLC17A9
HCN3,SLC32A1
HCN3,SLC43A2
HCN3,SLC4A3
HCN3,SLC8A3
HCN3,TRPM4
HGD,HPDL
HGD,OPLAH
HGD,PAH
HGD,PTGDS
HHIP-AS1,HK3
HHIP-AS1,IDH1-AS1
HHIP-AS1,LINC00936
HHIP-AS1,MPRIP-AS1
HHIP-AS1,NEXN-AS1
HHIP-AS1,PRRT3-AS1
HHIP-AS1,RUVBL1-AS1
HHIP-AS1,SAT1
HHIP-AS1,SHROOM1
HHIP-AS1,TRAM2-AS1
HIST1H2AC,HIST1H2BJ
HIST1H2AC,SETD1A
HK3,IRX3
HK3,LY6G6F
HK3,PRRT3-AS1
HK3,SHROOM1
HK3,SLC24A3
HLA-DMA,HLA-DMB
HLA-DMA,HLA-DPA1
HLA-DMA,HLA-DPB1
HLA-DMA,HLA-DQA1
HLA-DMA,HLA-DQA2
HLA-DMA,HLA-DQB1
HLA-DMA,HLA-DRA
HLA-DMA,HLA-DRB1
HLA-DMA,HLA-DRB5
HLA-DMB,HLA-DPA1
HLA-DMB,HLA-DPB1
HLA-DMB,HLA-DQA1
HLA-DMB,HLA-DQA2
HLA-DMB,HLA-DQB1
HLA-DMB,HLA-DRA
HLA-DMB,HLA-DRB1
HLA-DMB,HLA-DRB5
HLA-DPA1,HLA-DPB1
HLA-DPA1,HLA-DQA1
HLA-DPA1,HLA-DQA2
HLA-DPA1,HLA-DQB1
HLA-DPA1,HLA-DRA
HLA-DPA1,HLA-DRB1
HLA-DPA1,HLA-DRB5
HLA-DPB1,HLA-DQA1
HLA-DPB1,HLA-DQA2
HLA-DPB1,HLA-DQB1
HLA-DPB1,HLA-DRA
HLA-DPB1,HLA-DRB1
HLA-DPB1,HLA-DRB5
HLA-DQA1,HLA-DQA2
HLA-DQA1,HLA-DQB1
HLA-DQA1,HLA-DRA
HLA-DQA1,HLA-DRB1
HLA-DQA1,HLA-DRB5
HLA-DQA2,HLA-DQB1
HLA-DQA2,HLA-DRA
HLA-DQA2,HLA-DRB1
HLA-DQA2,HLA-DRB5
HLA-DQB1,HLA-DRA
HLA-DQB1,HLA-DRB1
HLA-DQB1,HLA-DRB5
HLA-DRA,HLA-DRB1
HLA-DRA,HLA-DRB5
HLA-DRB1,HLA-DRB5
HLX,HOPX
HLX,HOXA4
HLX,ID1
HLX,JDP2
HLX,L3MBTL4
HLX,LHX1
HLX,LYL1
HLX,MYCL
HLX,PLD4
HLX,RFPL4A
HLX,RFX8
HLX,TAL1
HLX,TFAP2E
HLX,ZFHX3
HLX,ZNF132
HLX,ZNF547
HLX,ZNF562
HMOX1,MAOB
HMOX1,SCO2
HMOX1,TYMP
HNMT,MAOB
HOMER3,ID3
HOMER3,ITSN1
HOMER3,JADE3
HOMER3,MAX
HOMER3,MPP3
HOMER3,NLGN3
HOMER3,NPTX2
HOMER3,NR6A1
HOMER3,NRG1
HOMER3,S1PR3
HOMER3,SEMA3C
HOMER3,SEMA6B
HOMER3,SLC17A9
HOMER3,SLC1A3
HOMER3,SLC32A1
HOMER3,SMPD3
HOMER3,TAC3
HOMER3,TPD52L1
HOMER3,TYROBP
HOMER3,YWHAH
HOMER3,ZFHX3
HOPX,HOXA4
HOPX,LHX1
HOPX,MAX
HOPX,MEIS1
HOPX,PBX1
HOPX,VENTX
HOPX,ZFHX3
HOXA4,MEIS1
HOXA4,PBX1
HOXA4,VENTX
HOXA4,ZFHX3
HP,ID1
HP,LRP1
HP,OPHN1
HP,PNMT
HP,PTPN14
HP,RAB13
HP,RAB9B
HP,RAPGEFL1
HP,RGS18
HP,RGS6
HP,ST5
HP,TLN1
HP,TPD52L1
HP,TSC22D1
HPDL,INPP5A
HPDL,OPLAH
HPDL,PAH
HPDL,PYGL
HRASLS,MAP1A
HRASLS,MBOAT2
HRASLS,PINLYP
HRASLS,PLA2G16
HRASLS,PLA2G7
HRASLS,PLD4
HRASLS,TTC7B
HSPA2,HSPB3
HSPA2,SH3BP5L
HSPA2,SMPD3
HSPA2,SPDYC
HSPA2,SPHK1
HSPG2,SERPING1
HSPG2,ST14
HSPG2,VCAN
HVCN1,KCNE3
HVCN1,KCNG2
HVCN1,KCNH8
HVCN1,KCNK1
HVCN1,KCNK17
HVCN1,SCN1B
HVCN1,VSIG4
ID1,ID3
ID1,JUND
ID1,LEFTY1
ID1,LHX1
ID1,LRP1
ID1,LYL1
ID1,MAX
ID1,MITF
ID1,MPP4
ID1,MYBL2
ID1,PHC2
ID1,SPI1
ID1,ST5
ID1,TPD52L1
ID1,TSC22D1
ID1,WDHD1
ID1,ZFHX3
ID1,ZNF185
ID3,JADE3
ID3,KLHL14
ID3,LYL1
ID3,MAX
ID3,ST5
IDH1-AS1,LINC00936
IDH1-AS1,MPRIP-AS1
IDH1-AS1,NEXN-AS1
IDH1-AS1,PRRT3-AS1
IDH1-AS1,RUVBL1-AS1
IDH1-AS1,SAT1
IDH1-AS1,SLC24A3
IDH1-AS1,TRAM2-AS1
IER2,IER5L
IER2,JDP2
IER2,MYCL
IER2,NEURL1B
IER2,PRF1
IER2,RFPL4A
IER2,RFX8
IER2,STRIP2
IER2,TDRD9
IER2,TFAP2E
IER2,TRIM45
IER2,ZNF132
IER2,ZNF470
IER2,ZNF547
IER2,ZNF562
IER2,ZNF683
IER5L,IRX3
IER5L,LINC00677
IER5L,LINC00853
IER5L,LY6G6F
IER5L,S1PR5
IER5L,SAT1
IER5L,SLC25A35
IER5L,TCL1A
IFI27,IFI30
IFI27,IRF7
IFI27,JDP2
IFI27,MPP4
IFI27,NFE2
IFI27,PRF1
IFI27,RFPL4A
IFI27,RFX8
IFI27,TAF13
IFI27,TCFL5
IFI27,TFAP2E
IFI27,ZNF132
IFI27,ZNF205
IFI27,ZNF470
IFI27,ZNF547
IFI27,ZNF562
IFI27,ZNF683
IFI30,IFITM3
IFI30,IL32
IFI30,IRF7
IFI30,ISG15
IFI30,MPP4
IFITM3,IRF7
IFITM3,IRF8
IGFBP7,IL17A
IGFBP7,IRF7
IGFBP7,IRF8
IGFBP7,ITGA2B
IGFBP7,ITGB3
IGFBP7,ITGB5
IGFBP7,PDGFA
IGFBP7,PDGFC
IGFBP7,PDGFRA
IGFBP7,PF4V1
IGFBP7,RBP7
IGFBP7,SERPINF1
IGFBP7,STAB1
IGFBP7,VEGFA
IGJ,IGSF6
IGLL5,KIR3DL2
IGLL5,LAIR2
IGLL5,LILRA4
IGLL5,LILRB4
IGLL5,LILRB5
IGLL5,VPREB1
IGLL5,VSIG4
IGSF6,ISG15
IGSF6,NKG7
IGSF6,OGFRL1
IGSF6,RAPGEFL1
IGSF6,SIGLEC1
IGSF6,SIGLEC15
IGSF6,SLC46A2
IGSF6,VSIG4
IL17A,IL17RA
IL17A,IL1B
IL17A,IL1RN
IL17A,IL32
IL17A,IL3RA
IL17A,IRF7
IL17A,ISG15
IL17A,LIF
IL17A,MPP4
IL17A,NFAM1
IL17A,PF4V1
IL17A,SASH1
IL17A,TLR8
IL17A,TNFAIP2
IL17A,TNFRSF17
IL17A,TNFSF4
IL17A,VEGFA
IL17A,XCL1
IL17RA,IL1B
IL17RA,IL1RN
