Gene1,Gene2
FAXDC2,ITGB5
FAXDC2,JAG2
FAXDC2,LEFTY1
FAXDC2,LGALSL
FAXDC2,LSMEM1
FAXDC2,LY6G6F
FAXDC2,M1AP
FAXDC2,MAOB
FAXDC2,MMP14
FAXDC2,MYEOV
FAXDC2,MYL9
FAXDC2,MYLK
FAXDC2,NEXN
FAXDC2,NEXN-AS1
FAXDC2,OPHN1
FAXDC2,PADI2
FAXDC2,PARD3
FAXDC2,PCSK6
FAXDC2,PDE5A
FAXDC2,PDGFA
FAXDC2,PDGFC
FAXDC2,PDZK1IP1
FAXDC2,PF4V1
FAXDC2,PNMT
FAXDC2,PRKAR2B
FAXDC2,PRLR
FAXDC2,PTGS1
FAXDC2,PTPRN
FAXDC2,PVRL2
FAXDC2,RBPMS2
FAXDC2,RGS6
FAXDC2,S1PR3
FAXDC2,SAMD14
FAXDC2,SCARF1
FAXDC2,SCGB1C1
FAXDC2,SCN1B
FAXDC2,SDC3
FAXDC2,SELP
FAXDC2,SEPT5
FAXDC2,SERPINE1
FAXDC2,SGMS2
FAXDC2,SH3BGRL2
FAXDC2,SLC24A3
FAXDC2,SMOX
FAXDC2,SPARC
FAXDC2,STON2
FAXDC2,THBS1
FAXDC2,TMEM40
FAXDC2,TNFSF4
FAXDC2,TNNC2
FAXDC2,TNS1
FAXDC2,TRIM58
FAXDC2,TTC7B
FAXDC2,VPREB1
FAXDC2,WDR17
FBN1,FCAR
FBN1,FFAR4
FBN1,GPR133
FBN1,GPR63
FBN1,GRIK4
FBN1,GRIN2C
FBN1,HCAR1
FBN1,HCG20
FBN1,HCN3
FBN1,HHIP-AS1
FBN1,HSPG2
FBN1,IDH1-AS1
FBN1,IL17A
FBN1,IL27
FBN1,IQCD
FBN1,IQSEC2
FBN1,JADE3
FBN1,KCNA5
FBN1,KCNH8
FBN1,KCNK1
FBN1,KCTD19
FBN1,KIAA1257
FBN1,KLHL14
FBN1,KRT5
FBN1,LIF
FBN1,LILRB5
FBN1,LINC00610
FBN1,LINC00677
FBN1,LINC00968
FBN1,LINC01036
FBN1,LONRF2
FBN1,LRFN4
FBN1,LRRC3DN
FBN1,LRRC48
FBN1,LURAP1
FBN1,MAK
FBN1,MAPK8IP2
FBN1,MMP9
FBN1,MPP3
FBN1,MPPED2
FBN1,MPRIP-AS1
FBN1,MYO7A
FBN1,NCS1
FBN1,NLGN3
FBN1,NODAL
FBN1,NPIPA7
FBN1,NRG1
FBN1,NXN
FBN1,OXER1
FBN1,PAH
FBN1,PCDH1
FBN1,PDZD2
FBN1,PKD1L1
FBN1,PPFIA4
FBN1,PRKCDBP
FBN1,PTGR1
FBN1,PTX3
FBN1,RAB26
FBN1,RAB44
FBN1,RAB9B
FBN1,RAPGEFL1
FBN1,RBMS3
FBN1,RCVRN
FBN1,RNF215
FBN1,RTN4RL1
FBN1,RUVBL1-AS1
FBN1,SEMA3C
FBN1,SERINC4
FBN1,SEZ6
FBN1,SIGLEC12
FBN1,SIGLEC15
FBN1,SLC1A3
FBN1,SLC22A16
FBN1,SLC32A1
FBN1,SLC46A2
FBN1,SLC4A3
FBN1,SLC6A8
FBN1,SLC6A9
FBN1,SLCO5A1
FBN1,SMIM10
FBN1,SOGA2
FBN1,STRIP2
FBN1,STX16-NPEPL1
FBN1,TAC3
FBN1,THNSL2
FBN1,TIGD4
FBN1,TLR8
FBN1,TMEM105
FBN1,TNS3
FBN1,TPD52L1
FBN1,TRIM74
FBN1,UCN
FBN1,VASN
FBN1,VEGFA
FBN1,VEPH1
FBN1,VIT
FBN1,VNN3
FBN2,SIGLEC1
FCAR,FFAR4
FCAR,FKBP9
FCAR,GPR133
FCAR,GPR63
FCAR,GRIK4
FCAR,GRIN2C
FCAR,HCAR1
FCAR,HCG20
FCAR,HCN3
FCAR,HHIP-AS1
FCAR,HSPG2
FCAR,IL17A
FCAR,IL27
FCAR,IQCD
FCAR,IQSEC2
FCAR,KCNA5
FCAR,KCNH8
FCAR,KCNK1
FCAR,KCTD19
FCAR,KIAA1257
FCAR,KLHL14
FCAR,KRT5
FCAR,LDHC
FCAR,LIF
FCAR,LILRB5
FCAR,LINC00610
FCAR,LINC00677
FCAR,LINC00968
FCAR,LINC01036
FCAR,LONRF2
FCAR,LRFN4
FCAR,LRRC3DN
FCAR,LRRC48
FCAR,LURAP1
FCAR,MAK
FCAR,MAPK8IP2
FCAR,MMP9
FCAR,MPPED2
FCAR,MPRIP-AS1
FCAR,MYO7A
FCAR,NCS1
FCAR,NLGN3
FCAR,NODAL
FCAR,NPIPA7
FCAR,NRG1
FCAR,NTSR1
FCAR,NXN
FCAR,OXER1
FCAR,PAH
FCAR,PCDH1
FCAR,PDZD2
FCAR,PKD1L1
FCAR,PPFIA4
FCAR,PRKCDBP
FCAR,PTGR1
FCAR,PTX3
FCAR,RAB26
FCAR,RAB44
FCAR,RAPGEFL1
FCAR,RBMS3
FCAR,RCVRN
FCAR,RNF215
FCAR,RTN4RL1
FCAR,RUVBL1-AS1
FCAR,SEMA3C
FCAR,SERINC4
FCAR,SEZ6
FCAR,SIGLEC12
FCAR,SIGLEC15
FCAR,SLC1A3
FCAR,SLC22A16
FCAR,SLC32A1
FCAR,SLC46A2
FCAR,SLC4A3
FCAR,SLC6A8
FCAR,SLC6A9
FCAR,SLCO5A1
FCAR,SMIM10
FCAR,SOGA2
FCAR,STRIP2
FCAR,STX16-NPEPL1
FCAR,TAC3
FCAR,THNSL2
FCAR,TIGD4
FCAR,TLR8
FCAR,TMEM105
FCAR,TNS3
FCAR,TPD52L1
FCAR,TRIM74
FCAR,UCN
FCAR,VASN
FCAR,VEGFA
FCAR,VEPH1
FCAR,VIT
FCAR,VNN3
FFAR4,FKBP9
FFAR4,GPR133
FFAR4,GPR63
FFAR4,GPSM1
FFAR4,GRIK4
FFAR4,GRIN2C
FFAR4,HCAR1
FFAR4,HCG20
FFAR4,HCN3
FFAR4,HHIP-AS1
FFAR4,HSPG2
FFAR4,IL17A
FFAR4,IL27
FFAR4,IQCD
FFAR4,IQSEC2
FFAR4,JAG2
FFAR4,KCNA5
FFAR4,KCNH8
FFAR4,KCNK1
FFAR4,KCTD19
FFAR4,KIAA1257
FFAR4,KLHL14
FFAR4,KRT5
FFAR4,LIF
FFAR4,LILRB5
FFAR4,LINC00610
FFAR4,LINC00677
FFAR4,LINC00968
FFAR4,LINC01036
FFAR4,LONRF2
FFAR4,LRRC3DN
FFAR4,LRRC48
FFAR4,LURAP1
FFAR4,MAK
FFAR4,MAPK8IP2
FFAR4,MMP14
FFAR4,MMP9
FFAR4,MPP3
FFAR4,MPRIP-AS1
FFAR4,MYO7A
FFAR4,NCS1
FFAR4,NLGN3
FFAR4,NODAL
FFAR4,NPIPA7
FFAR4,NRG1
FFAR4,NXN
FFAR4,OXER1
FFAR4,PAH
FFAR4,PCDH1
FFAR4,PDZD2
FFAR4,PKD1L1
FFAR4,PNMT
FFAR4,PPFIA4
FFAR4,PRKCDBP
FFAR4,PTGR1
FFAR4,PTX3
FFAR4,RAB26
FFAR4,RAB44
FFAR4,RBMS3
FFAR4,RCVRN
FFAR4,RNF215
FFAR4,RTN4RL1
FFAR4,RUVBL1-AS1
FFAR4,S1PR3
FFAR4,SASH1
FFAR4,SDC3
FFAR4,SEMA3C
FFAR4,SERINC4
FFAR4,SEZ6
FFAR4,SGMS2
FFAR4,SIGLEC12
FFAR4,SIGLEC15
FFAR4,SLC1A3
FFAR4,SLC22A16
FFAR4,SLC32A1
FFAR4,SLC46A2
FFAR4,SLC4A3
FFAR4,SLC6A8
FFAR4,SLC6A9
FFAR4,SLCO5A1
FFAR4,SMIM10
FFAR4,SOGA2
FFAR4,STRIP2
FFAR4,STX16-NPEPL1
FFAR4,TAC3
FFAR4,THNSL2
FFAR4,TIGD4
FFAR4,TLR8
FFAR4,TMEM105
FFAR4,TNS3
FFAR4,TPD52L1
FFAR4,TRIM74
FFAR4,UCN
FFAR4,VASN
FFAR4,VEGFA
FFAR4,VEPH1
FFAR4,VNN3
FGFBP2,GZMB
FGFBP2,NKG7
FKBP9,GPR133
FKBP9,GRIK4
FKBP9,GRIN2C
FKBP9,HCG20
FKBP9,HCN3
FKBP9,HHIP-AS1
FKBP9,HSPG2
FKBP9,ID3
FKBP9,IL17A
FKBP9,IL27
FKBP9,IQSEC2
FKBP9,KCNH8
FKBP9,KCNK1
FKBP9,KRT5
FKBP9,LDHC
FKBP9,LIF
FKBP9,LINC01036
FKBP9,LONRF2
FKBP9,LRRC3DN
FKBP9,MAPK8IP2
FKBP9,MMP9
FKBP9,MPRIP-AS1
FKBP9,NCS1
FKBP9,NLGN3
FKBP9,NODAL
FKBP9,NPIPA7
FKBP9,NTSR1
FKBP9,OXER1
FKBP9,PKD1L1
FKBP9,PRKCDBP
FKBP9,RAB26
FKBP9,RBMS3
FKBP9,RCVRN
FKBP9,RNF215
FKBP9,RTN4RL1
FKBP9,RUVBL1-AS1
FKBP9,SERINC4
FKBP9,SEZ6
FKBP9,SIGLEC15
FKBP9,SLC1A3
FKBP9,SLC4A3
FKBP9,SLC6A9
FKBP9,SLCO5A1
FKBP9,SMIM10
FKBP9,SOGA2
FKBP9,STX16-NPEPL1
FKBP9,TAC3
FKBP9,THNSL2
FKBP9,TIGD4
FKBP9,TLR8
FKBP9,UCN
FKBP9,VASN
FKBP9,VEGFA
FRMD3,FSTL1
FRMD3,FXYD6
FRMD3,FZD2
FRMD3,GMPR
FRMD3,GNAZ
FRMD3,GP1BA
FRMD3,GP6
FRMD3,GPSM1
FRMD3,GUCY1B3
FRMD3,HBA1
FRMD3,HBD
FRMD3,HBG1
FRMD3,HBG2
FRMD3,HGD
FRMD3,HP
FRMD3,HRASLS
FRMD3,HSPA2
FRMD3,ITGB3
FRMD3,ITGB5
FRMD3,JAG2
FRMD3,LEFTY1
FRMD3,LGALS12
FRMD3,LGALSL
FRMD3,LINC00989
FRMD3,LRRC37A3
FRMD3,LSMEM1
FRMD3,LY6G6F
FRMD3,M1AP
FRMD3,MAOB
FRMD3,MBOAT2
FRMD3,MFAP3L
FRMD3,MMP14
FRMD3,MYEOV
FRMD3,MYLK
FRMD3,NEURL1B
FRMD3,NEXN
FRMD3,NEXN-AS1
FRMD3,NPTX2
FRMD3,OPHN1
FRMD3,PADI2
FRMD3,PARD3
FRMD3,PCSK6
FRMD3,PDE5A
FRMD3,PDGFA
FRMD3,PDGFC
FRMD3,PDZK1IP1
FRMD3,PF4V1
FRMD3,PNMT
FRMD3,PRKAR2B
FRMD3,PRLR
FRMD3,PRTFDC1
FRMD3,PSRC1
FRMD3,PTGS1
FRMD3,PTPRN
FRMD3,PVRL2
FRMD3,PYGL
FRMD3,RBPMS2
FRMD3,RGS6
FRMD3,RTEL1-TNFRSF6B
FRMD3,S1PR3
FRMD3,SAMD14
FRMD3,SASH1
FRMD3,SCARF1
FRMD3,SCGB1C1
FRMD3,SCN1B
FRMD3,SDC3
FRMD3,SELP
FRMD3,SEMA6B
FRMD3,SEPT5
FRMD3,SERINC2
FRMD3,SERPINE1
FRMD3,SGMS2
FRMD3,SH3BGRL2
FRMD3,SLC24A3
FRMD3,SLFN14
FRMD3,SLPI
FRMD3,SMOX
FRMD3,SPHK1
FRMD3,STON2
FRMD3,SYCE3
FRMD3,TFPI
FRMD3,THBS1
FRMD3,TMEM150B
FRMD3,TMPRSS13
FRMD3,TNFRSF21
FRMD3,TNFSF4
FRMD3,TNNC2
FRMD3,TNS1
FRMD3,TRAM2-AS1
FRMD3,TRIM58
FRMD3,TTC7B
FRMD3,VPREB1
FRMD3,WDR17
FRMD3,WLS
FSTL1,FZD2
FSTL1,GMPR
FSTL1,GNAZ
FSTL1,GP1BA
FSTL1,GP6
FSTL1,GPSM1
FSTL1,GUCY1B3
FSTL1,HBA1
FSTL1,HBG1
FSTL1,HBG2
FSTL1,HGD
FSTL1,ITGB3
FSTL1,ITGB5
FSTL1,JAG2
FSTL1,LEFTY1
FSTL1,LGALSL
FSTL1,LINC00989
FSTL1,LSMEM1
FSTL1,LY6G6F
FSTL1,M1AP
FSTL1,MAOB
FSTL1,MMP14
FSTL1,MYEOV
FSTL1,MYLK
FSTL1,NEURL1B
FSTL1,NEXN
FSTL1,NEXN-AS1
FSTL1,OPHN1
FSTL1,PADI2
FSTL1,PARD3
FSTL1,PCSK6
FSTL1,PDE5A
FSTL1,PDGFA
FSTL1,PDGFC
FSTL1,PDZK1IP1
FSTL1,PF4V1
FSTL1,PNMT
FSTL1,PRKAR2B
FSTL1,PRLR
FSTL1,PTGS1
FSTL1,PTPRN
FSTL1,PVRL2
FSTL1,RBPMS2
FSTL1,RGS6
FSTL1,S1PR3
FSTL1,SAMD14
FSTL1,SCARF1
FSTL1,SCGB1C1
FSTL1,SCN1B
FSTL1,SDC3
FSTL1,SELP
FSTL1,SEPT5
FSTL1,SERPINE1
FSTL1,SGMS2
FSTL1,SH3BGRL2
FSTL1,SLC24A3
FSTL1,SMOX
FSTL1,STON2
FSTL1,THBS1
FSTL1,TMEM40
FSTL1,TNFSF4
FSTL1,TNS1
FSTL1,TRAPPC3L
FSTL1,TRIM58
FSTL1,TTC7B
FSTL1,VPREB1
FSTL1,WLS
FXYD6,FZD2
FXYD6,GLT1D1
FXYD6,GPR162
FXYD6,GPSM1
FXYD6,GRIK4
FXYD6,GUCY1B3
FXYD6,HBA1
FXYD6,HBD
FXYD6,HBG1
FXYD6,HP
FXYD6,HRASLS
FXYD6,HSPA2
FXYD6,ITGB5
FXYD6,JAG2
FXYD6,KIAA1467
FXYD6,LEFTY1
FXYD6,LGALS12
FXYD6,LGALSL
FXYD6,LINC00989
FXYD6,LONRF2
FXYD6,LRP3
FXYD6,LRRC37A3
FXYD6,LSMEM1
FXYD6,M1AP
FXYD6,MARC1
FXYD6,MBOAT2
FXYD6,MFAP3L
FXYD6,MMP14
FXYD6,MYEOV
FXYD6,MYLK
FXYD6,NCS1
FXYD6,NEURL1B
FXYD6,NPIPA7
FXYD6,NPTX2
FXYD6,OLFM1
FXYD6,OPHN1
FXYD6,OPLAH
FXYD6,PADI2
FXYD6,PARD3
FXYD6,PCSK6
FXYD6,PDE5A
FXYD6,PDGFC
FXYD6,PF4V1
FXYD6,PNMT
FXYD6,PRLR
FXYD6,PSRC1
FXYD6,PVRL2
FXYD6,RBPMS2
FXYD6,RTEL1-TNFRSF6B
FXYD6,RUSC2
FXYD6,S1PR3
FXYD6,SAMD14
FXYD6,SASH1
FXYD6,SCARF1
FXYD6,SDC3
FXYD6,SELP
FXYD6,SEMA6B
FXYD6,SERINC2
FXYD6,SERPINE1
FXYD6,SERPING1
FXYD6,SGMS2
FXYD6,SH3BGRL2
FXYD6,SLC24A3
FXYD6,SLPI
FXYD6,STON2
FXYD6,SYCE3
FXYD6,TDRD9
FXYD6,TLR6
FXYD6,TMEM150B
FXYD6,TMEM210
FXYD6,TMPRSS13
FXYD6,TNFRSF21
FXYD6,TNFSF4
FXYD6,TRAM2-AS1
FXYD6,TRIM45
FXYD6,TTC7B
FXYD6,VPREB1
FXYD6,WDR17
FXYD6,WLS
FZD2,GPSM1
FZD2,GUCY1B3
FZD2,GUCY2D
FZD2,HBA1
FZD2,HBD
FZD2,HBG1
FZD2,HP
FZD2,HRASLS
FZD2,HSPA2
FZD2,ITGB5
FZD2,JAG2
FZD2,LEFTY1
FZD2,LGALS12
FZD2,LGALSL
FZD2,LINC00989
FZD2,LRRC37A3
FZD2,LSMEM1
FZD2,M1AP
FZD2,MAOB
FZD2,MBOAT2
FZD2,MFAP3L
FZD2,MFI2
FZD2,MMP14
FZD2,MYEOV
FZD2,MYLK
FZD2,NEURL1B
FZD2,NPTX2
FZD2,NRP2
FZD2,OPHN1
FZD2,OPLAH
FZD2,PADI2
FZD2,PARD3
FZD2,PCSK6
FZD2,PDE5A
FZD2,PDGFA
FZD2,PDGFC
FZD2,PF4V1
FZD2,PNMT
FZD2,PRLR
FZD2,PRTFDC1
FZD2,PSRC1
FZD2,PTPRN
FZD2,PVRL2
FZD2,RBPMS2
FZD2,RGS6
FZD2,RTEL1-TNFRSF6B
FZD2,RUSC2
FZD2,S1PR3
FZD2,SAMD14
FZD2,SASH1
FZD2,SCARF1
FZD2,SCN1B
FZD2,SDC3
FZD2,SELP
FZD2,SEMA6B
FZD2,SERINC2
FZD2,SERPINE1
FZD2,SGMS2
FZD2,SH3BGRL2
FZD2,SIRPB2
FZD2,SLC24A3
FZD2,SLFN14
FZD2,SLPI
FZD2,STON2
FZD2,SYCE3
FZD2,TFPI
FZD2,THBS1
FZD2,TMEM150B
FZD2,TMPRSS13
FZD2,TNFRSF21
FZD2,TNFSF4
FZD2,TNNC2
FZD2,TRAM2-AS1
FZD2,TRIM58
FZD2,TRPM4
FZD2,TTC7B
FZD2,VPREB1
FZD2,WLS
GABRD,GRB14
GLB1L2,PDZD2
GLT1D1,GPR162
GLT1D1,GPSM1
GLT1D1,GUCY2D
GLT1D1,HBD
GLT1D1,HP
GLT1D1,HRASLS
GLT1D1,HSPA2
GLT1D1,JAG2
GLT1D1,LINC00989
GLT1D1,LRP3
GLT1D1,LRRC37A3
GLT1D1,LSMEM1
GLT1D1,MBOAT2
GLT1D1,MFAP3L
GLT1D1,MFI2
GLT1D1,MMP14
GLT1D1,NPTX2
GLT1D1,NRP2
GLT1D1,OLFM1
GLT1D1,OPLAH
GLT1D1,PADI2
GLT1D1,PLXNA4
GLT1D1,PNMT
GLT1D1,PSRC1
GLT1D1,RTEL1-TNFRSF6B
GLT1D1,RUSC2
GLT1D1,S1PR3
GLT1D1,SASH1
GLT1D1,SDC3
GLT1D1,SERINC2
GLT1D1,SERPING1
GLT1D1,SGMS2
GLT1D1,SIRPB2
GLT1D1,SLPI
GLT1D1,SYCE3
GLT1D1,TDRD9
GLT1D1,TLR6
GLT1D1,TMEM150B
GLT1D1,TMEM210
GLT1D1,TMPRSS13
GLT1D1,TNFRSF21
GLT1D1,TRIM45
GLT1D1,TRPM4
GLT1D1,WLS
GLT1D1,ZCCHC24
GMPR,GNAZ
GMPR,GNG11
GMPR,GP1BA
GMPR,GP6
GMPR,GP9
GMPR,GUCY1B3
GMPR,HBA1
GMPR,HBG1
GMPR,HBG2
GMPR,HGD
GMPR,ITGA2B
GMPR,ITGB3
GMPR,ITGB5
GMPR,LGALSL
GMPR,LY6G6F
GMPR,MYEOV
GMPR,MYL9
GMPR,NEXN
GMPR,PDE5A
GMPR,PDZK1IP1
GMPR,PF4
GMPR,PF4V1
GMPR,PPBP
GMPR,PRKAR2B
GMPR,PTGS1
GMPR,RBPMS2
GMPR,SCGB1C1
GMPR,SCN1B
GMPR,SDPR
GMPR,SELP
GMPR,SEPT5
GMPR,SH3BGRL2
GMPR,SMOX
GMPR,SPARC
GMPR,TMEM40
GMPR,TNFSF4
GMPR,TREML1
GMPR,TRIM58
GMPR,TUBB1
GNAZ,GP1BA
GNAZ,GP6
GNAZ,GP9
GNAZ,GPSM1
GNAZ,GUCY1B3
GNAZ,HBA1
GNAZ,HBG1
GNAZ,HBG2
GNAZ,HGD
GNAZ,ITGA2B
GNAZ,ITGB3
GNAZ,ITGB5
GNAZ,JAG2
GNAZ,LEFTY1
GNAZ,LGALSL
GNAZ,LSMEM1
GNAZ,LY6G6F
GNAZ,M1AP
GNAZ,MAOB
GNAZ,MMP14
GNAZ,MYEOV
GNAZ,MYL9
GNAZ,MYLK
GNAZ,NEXN
GNAZ,NEXN-AS1
GNAZ,OPHN1
GNAZ,PARD3
GNAZ,PCSK6
GNAZ,PDE5A
GNAZ,PDGFA
GNAZ,PDGFC
GNAZ,PDZK1IP1
GNAZ,PF4
GNAZ,PF4V1
GNAZ,PNMT
GNAZ,PRKAR2B
GNAZ,PRLR
GNAZ,PTGS1
GNAZ,PTPRN
GNAZ,PVRL2
GNAZ,RBPMS2
GNAZ,RGS6
GNAZ,SAMD14
GNAZ,SCARF1
GNAZ,SCGB1C1
GNAZ,SCN1B
GNAZ,SDC3
GNAZ,SELP
GNAZ,SEPT5
GNAZ,SERPINE1
GNAZ,SGMS2
GNAZ,SH3BGRL2
GNAZ,SLC24A3
GNAZ,SMOX
GNAZ,SPARC
GNAZ,STON2
GNAZ,THBS1
GNAZ,TMEM40
GNAZ,TNFSF4
GNAZ,TNNC2
GNAZ,TNS1
GNAZ,TREML1
GNAZ,TRIM58
GNAZ,TTC7B
GNAZ,TUBB1
GNAZ,VPREB1
GNG11,GP1BA
GNG11,GP9
GNG11,HBG2
GNG11,ITGA2B
GNG11,LY6G6F
GNG11,MYL9
GNG11,PDZK1IP1
GNG11,PF4
GNG11,PPBP
GNG11,PRKAR2B
GNG11,PTGS1
GNG11,SDPR
GNG11,SEPT5
GNG11,SMOX
GNG11,SPARC
GNG11,TMEM40
GNG11,TREML1
GNG11,TUBB1
GNLY,GZMB
GNLY,NKG7
GP1BA,GP6
GP1BA,GP9
GP1BA,GUCY1B3
GP1BA,HBA1
GP1BA,HBG1
GP1BA,HBG2
GP1BA,HGD
GP1BA,ITGA2B
GP1BA,ITGB3
GP1BA,ITGB5
GP1BA,LGALSL
GP1BA,LY6G6F
GP1BA,M1AP
GP1BA,MYEOV
GP1BA,MYL9
GP1BA,MYLK
GP1BA,NEXN
GP1BA,OPHN1
GP1BA,PARD3
GP1BA,PCSK6
GP1BA,PDE5A
GP1BA,PDGFA
GP1BA,PDZK1IP1
GP1BA,PF4
GP1BA,PF4V1
GP1BA,PPBP
GP1BA,PRKAR2B
GP1BA,PRLR
GP1BA,PTGS1
GP1BA,RBPMS2
GP1BA,RGS6
GP1BA,SAMD14
GP1BA,SCARF1
GP1BA,SCGB1C1
GP1BA,SCN1B
GP1BA,SDPR
GP1BA,SELP
GP1BA,SEPT5
GP1BA,SH3BGRL2
GP1BA,SLC24A3
GP1BA,SMOX
GP1BA,SPARC
GP1BA,THBS1
GP1BA,TMEM40
GP1BA,TNFSF4
GP1BA,TNNC2
GP1BA,TREML1
GP1BA,TRIM58
GP1BA,TUBB1
GP6,GPSM1
GP6,GUCY1B3
GP6,HBA1
GP6,HBG1
GP6,HBG2
GP6,HGD
GP6,ITGA2B
GP6,ITGB3
GP6,ITGB5
GP6,JAG2
GP6,LEFTY1
GP6,LGALSL
GP6,LINC00989
GP6,LSMEM1
GP6,LY6G6F
GP6,M1AP
GP6,MAOB
GP6,MMP14
GP6,MYEOV
GP6,MYLK
GP6,NEXN
GP6,NEXN-AS1
GP6,OPHN1
GP6,PADI2
GP6,PARD3
GP6,PCSK6
GP6,PDE5A
GP6,PDGFA
GP6,PDGFC
GP6,PDZK1IP1
GP6,PF4V1
GP6,PNMT
GP6,PRKAR2B
GP6,PRLR
GP6,PTGS1
GP6,PTPRN
GP6,PVRL2
GP6,RBPMS2
GP6,RGS6
GP6,S1PR3
GP6,SAMD14
GP6,SCARF1
GP6,SCGB1C1
GP6,SCN1B
GP6,SDC3
GP6,SELP
GP6,SEPT5
GP6,SERPINE1
GP6,SGMS2
GP6,SH3BGRL2
GP6,SLC24A3
GP6,SMOX
GP6,SPARC
GP6,STON2
GP6,THBS1
GP6,TMEM40
GP6,TNFSF4
GP6,TNNC2
GP6,TNS1
GP6,TRIM58
GP6,TTC7B
GP6,VPREB1
GP9,HBG2
GP9,ITGA2B
GP9,ITGB3
GP9,LY6G6F
GP9,MYL9
GP9,NEXN
GP9,NRGN
GP9,PDZK1IP1
GP9,PF4
GP9,PPBP
GP9,PRKAR2B
GP9,PTGS1
GP9,SDPR
GP9,SELP
GP9,SEPT5
GP9,SMOX
GP9,SNCA
GP9,SPARC
GP9,TMEM40
GP9,TNFSF4
GP9,TREML1
GP9,TUBB1
GPR133,GPR63
GPR133,GRIK4
GPR133,GRIN2C
GPR133,HCAR1
GPR133,HCG20
GPR133,HCN3
GPR133,HHIP-AS1
GPR133,HSPG2
GPR133,IL17A
GPR133,IL27
GPR133,IQCD
GPR133,IQSEC2
GPR133,KCNH8
GPR133,KCNK1
GPR133,KCTD19
GPR133,KIAA1257
GPR133,KLHL14
GPR133,KRT5
GPR133,LIF
GPR133,LILRB5
GPR133,LINC00610
GPR133,LINC00677
GPR133,LINC00968
GPR133,LINC01036
GPR133,LONRF2
GPR133,LRRC3DN
GPR133,LRRC48
GPR133,LURAP1
GPR133,MAK
GPR133,MAPK8IP2
GPR133,MMP9
GPR133,MPPED2
GPR133,MPRIP-AS1
GPR133,MYO7A
GPR133,NCS1
GPR133,NLGN3
GPR133,NODAL
GPR133,NPIPA7
GPR133,NRG1
GPR133,NXN
GPR133,OXER1
GPR133,PAH
GPR133,PCDH1
GPR133,PDZD2
GPR133,PKD1L1
GPR133,PPFIA4
GPR133,PRKCDBP
GPR133,PTGR1
GPR133,PTX3
GPR133,RAB26
GPR133,RAB44
GPR133,RBMS3
GPR133,RCVRN
GPR133,RNF215
GPR133,RTN4RL1
GPR133,RUVBL1-AS1
GPR133,SEMA3C
GPR133,SERINC4
GPR133,SEZ6
GPR133,SIGLEC12
GPR133,SIGLEC15
GPR133,SLC1A3
GPR133,SLC22A16
GPR133,SLC32A1
GPR133,SLC46A2
GPR133,SLC4A3
GPR133,SLC6A8
GPR133,SLC6A9
GPR133,SLCO5A1
GPR133,SMIM10
GPR133,SOGA2
GPR133,STRIP2
GPR133,STX16-NPEPL1
GPR133,TAC3
GPR133,THNSL2
GPR133,TIGD4
GPR133,TLR8
GPR133,TMEM105
GPR133,TNS3
GPR133,TPD52L1
GPR133,TRIM74
GPR133,UCN
GPR133,VASN
GPR133,VEGFA
GPR133,VEPH1
GPR133,VNN3
GPR162,GUCY2D
GPR162,HBD
GPR162,HRASLS
GPR162,HSPA2
GPR162,JAG2
GPR162,JUN
GPR162,KIF13A
GPR162,LINC00989
GPR162,LRP3
GPR162,LRRC37A3
GPR162,LSMEM1
GPR162,MBOAT2
GPR162,MFAP3L
GPR162,MFI2
GPR162,NPTX2
GPR162,NRP2
GPR162,OLFM1
GPR162,OPLAH
GPR162,PADI2
GPR162,RTEL1-TNFRSF6B
GPR162,RUSC2
GPR162,SASH1
GPR162,SERINC2
GPR162,SERPING1
GPR162,SIRPB2
GPR162,SLC8A3
GPR162,SLPI
GPR162,SYCE3
GPR162,TDRD9
GPR162,TLR6
GPR162,TMEM210
GPR162,TMPRSS13
GPR162,TNFRSF21
GPR162,TRAM2-AS1
GPR162,TRIM45
GPR162,TRPM4
GPR162,WLS
GPR63,GPSM1
GPR63,GRIK4
GPR63,GRIN2C
GPR63,HCAR1
GPR63,HCG20
GPR63,HCN3
GPR63,HHIP-AS1
GPR63,HSPG2
GPR63,IDH1-AS1
GPR63,IL17A
GPR63,IL27
GPR63,IQCD
GPR63,IQSEC2
GPR63,JADE3
GPR63,KCNH8
GPR63,KCNK1
GPR63,KCTD19
GPR63,KIAA1257
GPR63,KLHL14
GPR63,KRT5
GPR63,LIF
GPR63,LILRB5
GPR63,LINC00610
GPR63,LINC00677
GPR63,LINC00968
GPR63,LINC01036
GPR63,LONRF2
GPR63,LRFN4
GPR63,LRRC3DN
GPR63,LRRC48
GPR63,LURAP1
GPR63,MAK
GPR63,MAPK8IP2
GPR63,MMP14
GPR63,MMP9
GPR63,MPP3
GPR63,MPPED2
GPR63,MPRIP-AS1
GPR63,MYO7A
GPR63,NCS1
GPR63,NLGN3
GPR63,NODAL
GPR63,NPIPA7
GPR63,NRG1
GPR63,NXN
GPR63,OXER1
GPR63,PAH
GPR63,PCDH1
GPR63,PDZD2
GPR63,PKD1L1
GPR63,PPFIA4
GPR63,PRKCDBP
GPR63,PTGR1
GPR63,PTX3
GPR63,RAB26
GPR63,RAB44
GPR63,RAB9B
GPR63,RAPGEFL1
GPR63,RBMS3
GPR63,RCVRN
GPR63,RNF215
GPR63,RTN4RL1
GPR63,RUVBL1-AS1
